17:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
18:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
19:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,90,100
20:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
21:36,33,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
22:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
23:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
24:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
25:36,33,21,76,61,83,15,29,97,1,54,5,64,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
26:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
27:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
28:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
29:36,33,21,76,61,83,15,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
30:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
31:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
32:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
33:36,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
34:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
35:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
36:33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
37:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
38:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
39:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
40:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
41:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
42:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
43:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,88,95,72,4,7,70,19,90,100
44:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
45:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
46:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
47:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
48:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
49:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
50:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
51:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
52:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
53:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
54:36,33,21,76,61,83,15,29,97,1,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
55:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
56:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
57:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,10,89,43,88,95,72,4,7,70,19,90,100
58:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
59:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
60:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
61:36,33,21,76,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
62:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
63:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
64:36,33,21,76,61,83,15,29,97,1,54,5,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
65:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
66:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
67:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,68,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
68:36,33,21,76,61,83,15,29,97,1,54,5,64,25,14,78,23,51,85,28,74,11,99,53,94,30,67,35,55,73,26,8,32,34,41,59,87,17,27,13,47,49,84,58,86,6,63,42,40,31,69,9,16,81,22,48,80,52,92,93,77,82,75,71,50,46,91,37,45,18,39,44,24,62,96,65,66,79,60,20,3,38,98,12,56,0,2,57,10,89,43,88,95,72,4,7,70,19,90,100
